loss,val_accuracy,precision_1,recall_1,val_recall_1,val_precision_1,val_loss,accuracy
0.27561447255174576,0.9313984,0.89107585,0.8752197,0.96836555,0.90180033,0.18146009047724174,0.8840277
0.14508992162811646,0.9744943,0.95965743,0.935413,0.97012305,0.9787234,0.06998131435789227,0.94800484
